transit_date,station_complex,ridership
2022-10-13,"50 St (C,E)",16340.0
2022-10-13,"72 St (C,B)",6187.0
2022-10-13,"8 St-NYU (R,W)",12475.0
2022-10-13,"81 St-Museum of Natural History (C,B)",10846.0
2022-10-13,"86 St (C,B)",8101.0
2022-10-13,"96 St (C,B)",6978.0
2022-10-13,"Astoria-Ditmars Blvd (N,W)",11166.0
2022-10-13,Atlantic Av (L),1288.0
2022-10-13,Bedford Av (L),23546.0
2022-10-13,"Bowery (J,Z)",2451.0
2022-10-13,"Broad St (J,Z)",4193.0
2022-10-13,Bushwick Av-Aberdeen St (L),1664.0
2022-10-13,"Canal St (A,C,E)",12814.0
2022-10-13,Canarsie-Rockaway Pkwy (L),2565.0
2022-10-13,"Cathedral Pkwy (110 St) (C,B)",5270.0
2022-10-13,Central Av (M),2944.0
2022-10-13,Clinton-Washington Avs (C),5038.0
2022-10-13,DeKalb Av (L),7620.0
2022-10-13,Dyckman St (A),4227.0
2022-10-13,East 105 St (L),2007.0
2022-10-13,Forest Av (M),3213.0
2022-10-13,Fresh Pond Rd (M),4412.0
2022-10-13,Graham Av (L),6814.0
2022-10-13,Grand St (L),5263.0
2022-10-13,Halsey St (L),4983.0
2022-10-13,"Hewes St (M,J)",1932.0
2022-10-13,"High St (A,C)",6247.0
2022-10-13,"Hoyt-Schermerhorn Sts (A,C,G)",7915.0
2022-10-13,Inwood-207 St (A),5533.0
2022-10-13,Jefferson St (L),5946.0
2022-10-13,Kingston-Throop Avs (C),4637.0
2022-10-13,Knickerbocker Av (M),2936.0
2022-10-13,Lafayette Av (C),3772.0
2022-10-13,Livonia Av (L),2075.0
2022-10-13,"Marcy Av (M,J,Z)",8459.0
2022-10-13,Middle Village-Metropolitan Av (M),3069.0
2022-10-13,Montrose Av (L),5187.0
2022-10-13,Morgan Av (L),5426.0
2022-10-13,New Lots Av (L),2538.0
2022-10-13,"Nostrand Av (A,C)",11884.0
2022-10-13,Park Pl (S),1134.0
2022-10-13,"Prince St (R,W)",8093.0
2022-10-13,Seneca Av (M),1905.0
2022-10-13,"Spring St (C,E)",10443.0
2022-10-13,Sutter Av (L),1621.0
2022-10-13,"Utica Av (A,C)",1322.0
2022-10-13,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",29181.0
2022-10-13,Wilson Av (L),3085.0
2022-10-14,1 Av (L),18700.0
2022-10-14,"103 St (C,B)",3460.0
2022-10-14,"116 St (C,B)",5133.0
2022-10-14,"125 St (A,C,B,D)",18265.0
2022-10-14,"135 St (C,B)",3848.0
2022-10-14,"145 St (A,C,B,D)",14932.0
2022-10-14,155 St (C),1735.0
2022-10-14,163 St-Amsterdam Av (C),2625.0
2022-10-14,175 St (A),7522.0
2022-10-14,181 St (A),6396.0
2022-10-14,190 St (A),3002.0
2022-10-14,"23 St (C,E)",15510.0
2022-10-14,"23 St (R,W)",11473.0
2022-10-14,"28 St (R,W)",6945.0
2022-10-14,3 Av (L),5200.0
2022-10-14,"34 St-Penn Station (A,C,E)",49729.0
2022-10-14,"49 St (N,R,W)",14620.0
2022-10-14,"50 St (C,E)",15217.0
2022-10-14,"72 St (C,B)",7341.0
2022-10-14,"8 St-NYU (R,W)",11064.0
2022-10-14,"81 St-Museum of Natural History (C,B)",9541.0
2022-10-14,"86 St (C,B)",7996.0
2022-10-14,"96 St (C,B)",6882.0
2022-10-14,"Astoria-Ditmars Blvd (N,W)",10826.0
2022-10-14,Atlantic Av (L),1415.0
2022-10-14,Bedford Av (L),24798.0
2022-10-14,"Bowery (J,Z)",2363.0
2022-10-14,"Broad St (J,Z)",3658.0
2022-10-14,Bushwick Av-Aberdeen St (L),1785.0
2022-10-14,"Canal St (A,C,E)",11335.0
2022-10-14,Canarsie-Rockaway Pkwy (L),2627.0
2022-10-14,"Cathedral Pkwy (110 St) (C,B)",5713.0
2022-10-14,Central Av (M),2947.0
2022-10-14,Clinton-Washington Avs (C),4930.0
2022-10-14,DeKalb Av (L),8236.0
2022-10-14,Dyckman St (A),4351.0
2022-10-14,East 105 St (L),2034.0
2022-10-14,Forest Av (M),3254.0
2022-10-14,Fresh Pond Rd (M),4368.0
2022-10-14,Graham Av (L),6866.0
2022-10-14,Grand St (L),5478.0
2022-10-14,Halsey St (L),5310.0
2022-10-14,"Hewes St (M,J)",1960.0
2022-10-14,"High St (A,C)",7410.0
2022-10-14,"Hoyt-Schermerhorn Sts (A,C,G)",8113.0
2022-10-14,Inwood-207 St (A),5402.0
2022-10-14,Jefferson St (L),6627.0
2022-10-14,Kingston-Throop Avs (C),4691.0
2022-10-14,Knickerbocker Av (M),3028.0
2022-10-14,Lafayette Av (C),4001.0
2022-10-14,Livonia Av (L),2011.0
2022-10-14,"Marcy Av (M,J,Z)",8632.0
2022-10-14,Middle Village-Metropolitan Av (M),3007.0
2022-10-14,Montrose Av (L),5226.0
2022-10-14,Morgan Av (L),5799.0
2022-10-14,New Lots Av (L),2483.0
2022-10-14,"Nostrand Av (A,C)",12149.0
2022-10-14,Park Pl (S),1127.0
2022-10-14,"Prince St (R,W)",8050.0
2022-10-14,Seneca Av (M),2082.0
2022-10-14,"Spring St (C,E)",8440.0
2022-10-14,Sutter Av (L),1708.0
2022-10-14,"Utica Av (A,C)",1270.0
2022-10-14,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",30566.0
2022-10-14,Wilson Av (L),3324.0
2022-10-15,1 Av (L),16227.0
2022-10-15,"103 St (C,B)",2150.0
2022-10-15,"116 St (C,B)",4056.0
2022-10-15,"125 St (A,C,B,D)",15097.0
2022-10-15,"135 St (C,B)",2780.0
2022-10-15,"145 St (A,C,B,D)",11261.0
2022-10-15,155 St (C),1185.0
2022-10-15,163 St-Amsterdam Av (C),1824.0
2022-10-15,175 St (A),38.0
2022-10-15,181 St (A),22.0
2022-10-15,190 St (A),3.0
2022-10-15,"23 St (C,E)",6487.0
2022-10-15,"23 St (R,W)",9482.0
2022-10-15,"28 St (R,W)",6180.0
2022-10-15,3 Av (L),5393.0
2022-10-15,"34 St-Penn Station (A,C,E)",30648.0
2022-10-15,"49 St (N,R,W)",12353.0
2022-10-15,"50 St (C,E)",11240.0
2022-10-15,"72 St (C,B)",5462.0
2022-10-15,"8 St-NYU (R,W)",9957.0
2022-10-15,"81 St-Museum of Natural History (C,B)",6491.0
2022-10-15,"86 St (C,B)",4191.0
2022-10-15,"96 St (C,B)",3474.0
2022-10-15,"Astoria-Ditmars Blvd (N,W)",7149.0
2022-10-15,Atlantic Av (L),683.0
2022-10-15,Bedford Av (L),31049.0
2022-10-15,"Broad St (J,Z)",9.0
2022-10-15,Bushwick Av-Aberdeen St (L),1422.0
2022-10-15,"Canal St (A,C,E)",9449.0
2022-10-15,Canarsie-Rockaway Pkwy (L),1471.0
2022-10-15,"Cathedral Pkwy (110 St) (C,B)",4622.0
2022-10-15,Central Av (M),1329.0
2022-10-15,Clinton-Washington Avs (C),3217.0
2022-10-15,DeKalb Av (L),6505.0
2022-10-15,Dyckman St (A),2.0
2022-10-15,East 105 St (L),969.0
2022-10-15,Forest Av (M),1437.0
2022-10-15,Fresh Pond Rd (M),2093.0
2022-10-15,Graham Av (L),5338.0
2022-10-15,Grand St (L),3346.0
2022-10-15,Halsey St (L),3869.0
2022-10-15,"Hewes St (M,J)",1027.0
2022-10-15,"High St (A,C)",6540.0
2022-10-15,"Hoyt-Schermerhorn Sts (A,C,G)",6674.0
2022-10-15,Inwood-207 St (A),9.0
2022-10-15,Jefferson St (L),6425.0
2022-10-15,Kingston-Throop Avs (C),3273.0
2022-10-15,Knickerbocker Av (M),1408.0
2022-10-15,Lafayette Av (C),3337.0
2022-10-15,Livonia Av (L),1127.0
2022-10-15,"Marcy Av (M,J,Z)",4676.0
2022-10-15,Middle Village-Metropolitan Av (M),1223.0
2022-10-15,Montrose Av (L),4756.0
2022-10-15,Morgan Av (L),5469.0
2022-10-15,New Lots Av (L),1225.0
2022-10-15,"Nostrand Av (A,C)",8927.0
2022-10-15,Park Pl (S),727.0
2022-10-15,"Prince St (R,W)",10169.0
2022-10-15,Seneca Av (M),786.0
2022-10-15,"Spring St (C,E)",2556.0
2022-10-15,Sutter Av (L),873.0
2022-10-15,"Utica Av (A,C)",955.0
2022-10-15,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",29538.0
2022-10-15,Wilson Av (L),2363.0
2022-10-16,1 Av (L),12834.0
2022-10-16,"103 St (C,B)",1628.0
2022-10-16,"116 St (C,B)",3146.0
2022-10-16,"125 St (A,C,B,D)",11716.0
2022-10-16,"135 St (C,B)",1959.0
2022-10-16,"145 St (A,C,B,D)",8527.0
2022-10-16,155 St (C),907.0
2022-10-16,163 St-Amsterdam Av (C),1516.0
2022-10-16,175 St (A),18.0
2022-10-16,181 St (A),9.0
2022-10-16,190 St (A),3.0
2022-10-16,"23 St (C,E)",4201.0
2022-10-16,"23 St (R,W)",6908.0
2022-10-16,"28 St (R,W)",4534.0
2022-10-16,3 Av (L),3865.0
2022-10-16,"34 St-Penn Station (A,C,E)",27445.0
2022-10-16,"49 St (N,R,W)",8940.0
2022-10-16,"50 St (C,E)",8626.0
2022-10-16,"72 St (C,B)",5175.0
2022-10-16,"8 St-NYU (R,W)",7153.0
2022-10-16,"81 St-Museum of Natural History (C,B)",5824.0
2022-10-16,"86 St (C,B)",3026.0
2022-10-16,"96 St (C,B)",2944.0
2022-10-16,"Astoria-Ditmars Blvd (N,W)",4870.0
2022-10-16,Atlantic Av (L),484.0
2022-10-16,Bedford Av (L),21119.0
2022-10-16,"Bowery (J,Z)",2.0
2022-10-16,"Broad St (J,Z)",4.0
2022-10-16,Bushwick Av-Aberdeen St (L),1073.0
2022-10-16,"Canal St (A,C,E)",6862.0
2022-10-16,Canarsie-Rockaway Pkwy (L),1091.0
2022-10-16,"Cathedral Pkwy (110 St) (C,B)",3428.0
2022-10-16,Central Av (M),857.0
2022-10-16,Clinton-Washington Avs (C),2300.0
2022-10-16,DeKalb Av (L),4920.0
2022-10-16,East 105 St (L),750.0
2022-10-16,Forest Av (M),1032.0
2022-10-16,Fresh Pond Rd (M),1466.0
2022-10-16,Graham Av (L),4038.0
2022-10-16,Grand St (L),2486.0
2022-10-16,Halsey St (L),3234.0
2022-10-16,"Hewes St (M,J)",795.0
2022-10-16,"High St (A,C)",5075.0
2022-10-16,"Hoyt-Schermerhorn Sts (A,C,G)",5144.0
2022-10-16,Inwood-207 St (A),12.0
2022-10-16,Jefferson St (L),4929.0
2022-10-16,Kingston-Throop Avs (C),2412.0
2022-10-16,Knickerbocker Av (M),934.0
2022-10-16,Lafayette Av (C),2419.0
2022-10-16,Livonia Av (L),803.0
2022-10-16,"Marcy Av (M,J,Z)",3722.0
2022-10-16,Middle Village-Metropolitan Av (M),856.0
2022-10-16,Montrose Av (L),3701.0
2022-10-16,Morgan Av (L),4044.0
2022-10-16,New Lots Av (L),978.0
2022-10-16,"Nostrand Av (A,C)",6379.0
2022-10-16,Park Pl (S),545.0
2022-10-16,"Prince St (R,W)",7035.0
2022-10-16,Seneca Av (M),565.0
2022-10-16,"Spring St (C,E)",1959.0
2022-10-16,Sutter Av (L),712.0
2022-10-16,"Utica Av (A,C)",900.0
2022-10-16,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",21945.0
2022-10-16,Wilson Av (L),1870.0
2022-10-17,1 Av (L),15901.0
2022-10-17,"103 St (C,B)",2797.0
2022-10-17,"116 St (C,B)",4512.0
2022-10-17,"125 St (A,C,B,D)",17218.0
2022-10-17,"135 St (C,B)",3816.0
2022-10-17,"145 St (A,C,B,D)",14932.0
2022-10-17,155 St (C),1489.0
2022-10-17,163 St-Amsterdam Av (C),2379.0
2022-10-17,175 St (A),6523.0
2022-10-17,181 St (A),5489.0
2022-10-17,190 St (A),2547.0
2022-10-17,"23 St (C,E)",13205.0
2022-10-17,"23 St (R,W)",11707.0
2022-10-17,"28 St (R,W)",6572.0
2022-10-17,3 Av (L),4158.0
2022-10-17,"34 St-Penn Station (A,C,E)",48170.0
2022-10-17,"49 St (N,R,W)",12952.0
2022-10-17,"50 St (C,E)",12733.0
2022-10-17,"72 St (C,B)",5895.0
2022-10-17,"8 St-NYU (R,W)",10084.0
2022-10-17,"81 St-Museum of Natural History (C,B)",8999.0
2022-10-17,"86 St (C,B)",7150.0
2022-10-17,"96 St (C,B)",6427.0
2022-10-17,"Astoria-Ditmars Blvd (N,W)",9968.0
2022-10-17,Atlantic Av (L),1279.0
2022-10-17,Bedford Av (L),20085.0
2022-10-17,"Bowery (J,Z)",1967.0
2022-10-17,"Broad St (J,Z)",3478.0
2022-10-17,Bushwick Av-Aberdeen St (L),1616.0
2022-10-17,"Canal St (A,C,E)",10426.0
2022-10-17,Canarsie-Rockaway Pkwy (L),2635.0
2022-10-17,"Cathedral Pkwy (110 St) (C,B)",4850.0
2022-10-17,Central Av (M),2534.0
2022-10-17,Clinton-Washington Avs (C),4379.0
2022-10-17,DeKalb Av (L),7543.0
2022-10-17,Dyckman St (A),3751.0
2022-10-17,East 105 St (L),1853.0
2022-10-17,Forest Av (M),3032.0
2022-10-17,Fresh Pond Rd (M),3935.0
2022-10-17,Graham Av (L),5966.0
2022-10-17,Grand St (L),4709.0
2022-10-17,Halsey St (L),5072.0
2022-10-17,"Hewes St (M,J)",1504.0
2022-10-17,"High St (A,C)",5865.0
2022-10-17,"Hoyt-Schermerhorn Sts (A,C,G)",7978.0
2022-10-17,Inwood-207 St (A),4764.0
2022-10-17,Jefferson St (L),5203.0
2022-10-17,Kingston-Throop Avs (C),4090.0
2022-10-17,Knickerbocker Av (M),2677.0
2022-10-17,Lafayette Av (C),3225.0
2022-10-17,Livonia Av (L),1779.0
2022-10-17,"Marcy Av (M,J,Z)",6959.0
2022-10-17,Middle Village-Metropolitan Av (M),2885.0
2022-10-17,Montrose Av (L),4533.0
2022-10-17,Morgan Av (L),4675.0
2022-10-17,New Lots Av (L),2346.0
2022-10-17,"Nostrand Av (A,C)",10564.0
2022-10-17,Park Pl (S),1070.0
2022-10-17,"Prince St (R,W)",6767.0
2022-10-17,Seneca Av (M),1691.0
2022-10-17,"Spring St (C,E)",7764.0
2022-10-17,Sutter Av (L),1572.0
2022-10-17,"Utica Av (A,C)",1049.0
2022-10-17,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",25579.0
2022-10-17,Wilson Av (L),2835.0
2022-10-18,1 Av (L),17653.0
2022-10-18,"103 St (C,B)",3218.0
2022-10-18,"116 St (C,B)",4890.0
2022-10-18,"125 St (A,C,B,D)",18190.0
2022-10-18,"135 St (C,B)",4029.0
2022-10-18,"145 St (A,C,B,D)",16441.0
2022-10-18,155 St (C),1659.0
2022-10-18,163 St-Amsterdam Av (C),2583.0
2022-10-18,175 St (A),7382.0
2022-10-18,181 St (A),6394.0
2022-10-18,190 St (A),2958.0
2022-10-18,"23 St (C,E)",15100.0
2022-10-18,"23 St (R,W)",13709.0
2022-10-18,"28 St (R,W)",7833.0
2022-10-18,3 Av (L),4824.0
2022-10-18,"34 St-Penn Station (A,C,E)",54137.0
2022-10-18,"49 St (N,R,W)",16030.0
2022-10-18,"50 St (C,E)",14734.0
2022-10-18,"72 St (C,B)",6564.0
2022-10-18,"8 St-NYU (R,W)",12147.0
2022-10-18,"81 St-Museum of Natural History (C,B)",8548.0
2022-10-18,"86 St (C,B)",7907.0
2022-10-18,"96 St (C,B)",7071.0
2022-10-18,"Astoria-Ditmars Blvd (N,W)",11479.0
2022-10-18,Atlantic Av (L),1293.0
2022-10-18,Bedford Av (L),23657.0
2022-10-18,"Bowery (J,Z)",2350.0
2022-10-18,"Broad St (J,Z)",4176.0
2022-10-18,Bushwick Av-Aberdeen St (L),1759.0
2022-10-18,"Canal St (A,C,E)",12543.0
2022-10-18,Canarsie-Rockaway Pkwy (L),2703.0
2022-10-18,"Cathedral Pkwy (110 St) (C,B)",5379.0
2022-10-18,Central Av (M),2878.0
2022-10-18,Clinton-Washington Avs (C),5130.0
2022-10-18,DeKalb Av (L),8544.0
2022-10-18,Dyckman St (A),4266.0
2022-10-18,East 105 St (L),2036.0
2022-10-18,Forest Av (M),3241.0
2022-10-18,Fresh Pond Rd (M),4385.0
2022-10-18,Graham Av (L),7187.0
2022-10-18,Grand St (L),5190.0
2022-10-18,Halsey St (L),5222.0
2022-10-18,"Hewes St (M,J)",1700.0
2022-10-18,"High St (A,C)",7115.0
2022-10-18,"Hoyt-Schermerhorn Sts (A,C,G)",8887.0
2022-10-18,Inwood-207 St (A),5693.0
2022-10-18,Jefferson St (L),5548.0
2022-10-18,Kingston-Throop Avs (C),4633.0
2022-10-18,Knickerbocker Av (M),2948.0
2022-10-18,Lafayette Av (C),3723.0
2022-10-18,Livonia Av (L),1955.0
2022-10-18,"Marcy Av (M,J,Z)",7973.0
2022-10-18,Middle Village-Metropolitan Av (M),3008.0
2022-10-18,Montrose Av (L),5008.0
2022-10-18,Morgan Av (L),5277.0
2022-10-18,New Lots Av (L),2577.0
2022-10-18,"Nostrand Av (A,C)",12002.0
2022-10-18,Park Pl (S),1125.0
2022-10-18,"Prince St (R,W)",7678.0
2022-10-18,Seneca Av (M),1858.0
2022-10-18,"Spring St (C,E)",9789.0
2022-10-18,Sutter Av (L),1752.0
2022-10-18,"Utica Av (A,C)",1038.0
2022-10-18,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",29915.0
2022-10-18,Wilson Av (L),3146.0
2022-10-19,1 Av (L),18625.0
2022-10-19,"103 St (C,B)",3317.0
2022-10-19,"116 St (C,B)",4873.0
2022-10-19,"125 St (A,C,B,D)",18798.0
2022-10-19,"135 St (C,B)",4217.0
2022-10-19,"145 St (A,C,B,D)",16209.0
2022-10-19,155 St (C),1617.0
2022-10-19,163 St-Amsterdam Av (C),2611.0
2022-10-19,175 St (A),7828.0
2022-10-19,181 St (A),6718.0
2022-10-19,190 St (A),3045.0
2022-10-19,"23 St (C,E)",15974.0
2022-10-19,"23 St (R,W)",14372.0
2022-10-19,"28 St (R,W)",8106.0
2022-10-19,3 Av (L),4760.0
2022-10-19,"34 St-Penn Station (A,C,E)",58274.0
2022-10-19,"49 St (N,R,W)",16763.0
2022-10-19,"50 St (C,E)",15660.0
2022-10-19,"72 St (C,B)",6431.0
2022-10-19,"8 St-NYU (R,W)",12508.0
2022-10-19,"81 St-Museum of Natural History (C,B)",8958.0
2022-10-19,"86 St (C,B)",8312.0
2022-10-19,"96 St (C,B)",7280.0
2022-10-19,"Astoria-Ditmars Blvd (N,W)",11483.0
2022-10-19,Atlantic Av (L),1354.0
2022-10-19,Bedford Av (L),24603.0
2022-10-19,"Bowery (J,Z)",2337.0
2022-10-19,"Broad St (J,Z)",4383.0
2022-10-19,Bushwick Av-Aberdeen St (L),1786.0
2022-10-19,"Canal St (A,C,E)",13321.0
2022-10-19,Canarsie-Rockaway Pkwy (L),2703.0
2022-10-19,"Cathedral Pkwy (110 St) (C,B)",5573.0
2022-10-19,Central Av (M),3137.0
2022-10-19,Clinton-Washington Avs (C),5380.0
2022-10-19,DeKalb Av (L),8597.0
2022-10-19,Dyckman St (A),4249.0
2022-10-19,East 105 St (L),2084.0
2022-10-19,Forest Av (M),3479.0
2022-10-19,Fresh Pond Rd (M),4422.0
2022-10-19,Graham Av (L),7573.0
2022-10-19,Grand St (L),5552.0
2022-10-19,Halsey St (L),5372.0
2022-10-19,"Hewes St (M,J)",1911.0
2022-10-19,"High St (A,C)",7235.0
2022-10-19,"Hoyt-Schermerhorn Sts (A,C,G)",8793.0
2022-10-19,Inwood-207 St (A),5836.0
2022-10-19,Jefferson St (L),5927.0
2022-10-19,Kingston-Throop Avs (C),4591.0
2022-10-19,Knickerbocker Av (M),2868.0
2022-10-19,Lafayette Av (C),4409.0
2022-10-19,Livonia Av (L),1987.0
2022-10-19,"Marcy Av (M,J,Z)",9257.0
2022-10-19,Middle Village-Metropolitan Av (M),3100.0
2022-10-19,Montrose Av (L),5198.0
2022-10-19,Morgan Av (L),5349.0
2022-10-19,New Lots Av (L),2561.0
2022-10-19,"Nostrand Av (A,C)",12525.0
2022-10-19,Park Pl (S),1210.0
2022-10-19,"Prince St (R,W)",7945.0
2022-10-19,Seneca Av (M),2001.0
2022-10-19,"Spring St (C,E)",10216.0
2022-10-19,Sutter Av (L),1722.0
2022-10-19,"Utica Av (A,C)",1601.0
2022-10-19,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",30775.0
2022-10-19,Wilson Av (L),3166.0
2022-10-20,1 Av (L),19183.0
2022-10-20,"103 St (C,B)",3411.0
2022-10-20,"116 St (C,B)",5088.0
2022-10-20,"125 St (A,C,B,D)",18692.0
2022-10-20,"135 St (C,B)",4130.0
2022-10-20,"145 St (A,C,B,D)",16112.0
2022-10-20,155 St (C),1628.0
2022-10-20,163 St-Amsterdam Av (C),2625.0
2022-10-20,175 St (A),7809.0
2022-10-20,181 St (A),7020.0
2022-10-20,190 St (A),3003.0
2022-10-20,"23 St (C,E)",16776.0
2022-10-20,"23 St (R,W)",14150.0
2022-10-20,"28 St (R,W)",8458.0
2022-10-20,3 Av (L),5119.0
2022-10-20,"34 St-Penn Station (A,C,E)",57724.0
2022-10-20,"49 St (N,R,W)",16304.0
2022-10-20,"50 St (C,E)",15793.0
2022-10-20,"72 St (C,B)",6949.0
2022-10-20,"8 St-NYU (R,W)",12370.0
2022-10-20,"81 St-Museum of Natural History (C,B)",9110.0
2022-10-20,"86 St (C,B)",8369.0
2022-10-20,"96 St (C,B)",7297.0
2022-10-20,"Astoria-Ditmars Blvd (N,W)",11470.0
2022-10-20,Atlantic Av (L),1380.0
2022-10-20,Bedford Av (L),24781.0
2022-10-20,"Bowery (J,Z)",2626.0
2022-10-20,"Broad St (J,Z)",4287.0
2022-10-20,Bushwick Av-Aberdeen St (L),1799.0
2022-10-20,"Canal St (A,C,E)",13267.0
2022-10-20,Canarsie-Rockaway Pkwy (L),2611.0
2022-10-20,"Cathedral Pkwy (110 St) (C,B)",5579.0
2022-10-20,Central Av (M),3070.0
2022-10-20,Clinton-Washington Avs (C),5422.0
2022-10-20,DeKalb Av (L),8408.0
2022-10-20,Dyckman St (A),4434.0
2022-10-20,East 105 St (L),2135.0
2022-10-20,Forest Av (M),3415.0
2022-10-20,Fresh Pond Rd (M),4510.0
2022-10-20,Graham Av (L),7112.0
2022-10-20,Grand St (L),5518.0
2022-10-20,Halsey St (L),5756.0
2022-10-20,"Hewes St (M,J)",2061.0
2022-10-20,"High St (A,C)",7310.0
2022-10-20,"Hoyt-Schermerhorn Sts (A,C,G)",8926.0
2022-10-20,Inwood-207 St (A),5658.0
2022-10-20,Jefferson St (L),6200.0
2022-10-20,Kingston-Throop Avs (C),4815.0
2022-10-20,Knickerbocker Av (M),3083.0
2022-10-20,Lafayette Av (C),4056.0
2022-10-20,Livonia Av (L),2076.0
2022-10-20,"Marcy Av (M,J,Z)",9392.0
2022-10-20,Middle Village-Metropolitan Av (M),3098.0
2022-10-20,Montrose Av (L),5441.0
2022-10-20,Morgan Av (L),5393.0
2022-10-20,New Lots Av (L),2679.0
2022-10-20,"Nostrand Av (A,C)",12443.0
2022-10-20,Park Pl (S),1155.0
2022-10-20,"Prince St (R,W)",8236.0
2022-10-20,Seneca Av (M),1970.0
2022-10-20,"Spring St (C,E)",10236.0
2022-10-20,Sutter Av (L),1683.0
2022-10-20,"Utica Av (A,C)",1512.0
2022-10-20,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",31604.0
2022-10-20,Wilson Av (L),3178.0
2022-10-21,1 Av (L),19795.0
2022-10-21,"103 St (C,B)",3380.0
2022-10-21,"116 St (C,B)",4997.0
2022-10-21,"125 St (A,C,B,D)",18638.0
2022-10-21,"135 St (C,B)",3746.0
2022-10-21,"145 St (A,C,B,D)",15009.0
2022-10-21,155 St (C),1738.0
2022-10-21,163 St-Amsterdam Av (C),2701.0
2022-10-21,175 St (A),7538.0
2022-10-21,181 St (A),6533.0
2022-10-21,190 St (A),2938.0
2022-10-21,"23 St (C,E)",14845.0
2022-10-21,"23 St (R,W)",11656.0
2022-10-21,"28 St (R,W)",7716.0
2022-10-21,3 Av (L),5335.0
2022-10-21,"34 St-Penn Station (A,C,E)",49939.0
2022-10-21,"49 St (N,R,W)",14951.0
2022-10-21,"50 St (C,E)",15284.0
2022-10-21,"72 St (C,B)",7212.0
2022-10-21,"8 St-NYU (R,W)",11908.0
2022-10-21,"81 St-Museum of Natural History (C,B)",9425.0
2022-10-21,"86 St (C,B)",7930.0
2022-10-21,"96 St (C,B)",6975.0
2022-10-21,"Astoria-Ditmars Blvd (N,W)",11073.0
2022-10-21,Atlantic Av (L),1414.0
2022-10-21,Bedford Av (L),24630.0
2022-10-21,"Bowery (J,Z)",2609.0
2022-10-21,"Broad St (J,Z)",3977.0
2022-10-21,Bushwick Av-Aberdeen St (L),1853.0
2022-10-21,"Canal St (A,C,E)",11144.0
2022-10-21,Canarsie-Rockaway Pkwy (L),2646.0
2022-10-21,"Cathedral Pkwy (110 St) (C,B)",5817.0
2022-10-21,Central Av (M),2966.0
2022-10-21,Clinton-Washington Avs (C),4947.0
2022-10-21,DeKalb Av (L),8123.0
2022-10-21,Dyckman St (A),4483.0
2022-10-21,East 105 St (L),1931.0
2022-10-21,Forest Av (M),3250.0
2022-10-21,Fresh Pond Rd (M),4300.0
2022-10-21,Graham Av (L),7032.0
2022-10-21,Grand St (L),5247.0
2022-10-21,Halsey St (L),5614.0
2022-10-21,"Hewes St (M,J)",1974.0
2022-10-21,"High St (A,C)",7475.0
2022-10-21,"Hoyt-Schermerhorn Sts (A,C,G)",8700.0
2022-10-21,Inwood-207 St (A),5339.0
2022-10-21,Jefferson St (L),6495.0
2022-10-21,Kingston-Throop Avs (C),4757.0
2022-10-21,Knickerbocker Av (M),3093.0
2022-10-21,Lafayette Av (C),4550.0
2022-10-21,Livonia Av (L),1963.0
2022-10-21,"Marcy Av (M,J,Z)",9223.0
2022-10-21,Middle Village-Metropolitan Av (M),2878.0
2022-10-21,Montrose Av (L),5671.0
2022-10-21,Morgan Av (L),5598.0
2022-10-21,New Lots Av (L),2557.0
2022-10-21,"Nostrand Av (A,C)",12172.0
2022-10-21,Park Pl (S),1072.0
2022-10-21,"Prince St (R,W)",8410.0
2022-10-21,Seneca Av (M),1907.0
2022-10-21,"Spring St (C,E)",8911.0
2022-10-21,Sutter Av (L),1801.0
2022-10-21,"Utica Av (A,C)",1362.0
2022-10-21,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",30744.0
2022-10-21,Wilson Av (L),3315.0
2022-10-22,1 Av (L),20567.0
2022-10-22,"103 St (C,B)",2317.0
2022-10-22,"116 St (C,B)",3071.0
2022-10-22,"125 St (A,C,B,D)",12272.0
2022-10-22,"135 St (C,B)",2007.0
2022-10-22,"145 St (A,C,B,D)",10097.0
2022-10-22,155 St (C),1007.0
2022-10-22,163 St-Amsterdam Av (C),1819.0
2022-10-22,175 St (A),35.0
2022-10-22,181 St (A),24.0
2022-10-22,"23 St (C,E)",6317.0
2022-10-22,"23 St (R,W)",9698.0
2022-10-22,"28 St (R,W)",6256.0
2022-10-22,3 Av (L),5310.0
2022-10-22,"34 St-Penn Station (A,C,E)",32057.0
2022-10-22,"49 St (N,R,W)",9780.0
2022-10-22,"50 St (C,E)",11516.0
2022-10-22,"72 St (C,B)",6477.0
2022-10-22,"8 St-NYU (R,W)",11740.0
2022-10-22,"81 St-Museum of Natural History (C,B)",7788.0
2022-10-22,"86 St (C,B)",4638.0
2022-10-22,"96 St (C,B)",3927.0
2022-10-22,"Astoria-Ditmars Blvd (N,W)",6468.0
2022-10-22,Atlantic Av (L),634.0
2022-10-22,Bedford Av (L),29902.0
2022-10-22,"Bowery (J,Z)",2975.0
